0.87	1.09
0.9	1.49
0.95	1.54
0.95	1.48
0.99	1.41
0.95	1.28
0.94	1.17
1.74	1.1
5.35	3.56
4.09	2.77
2.8	2.08
2.11	1.86
2.03	1.72
1.54	1.59
1.41	1.48
1.68	1.39
1.66	1.37
1.58	1.26
1.67	1.18
1.7	1.12
2.32	1.06
2.09	1.01
1.89	1.03
1.57	1.02
1.42	1.04
1.3	0.99
1.21	1
1.17	0.9
1.29	0.85
1.23	0.81
1.15	0.78
1.1	0.75
0.95	0.72
0.93	0.7
0.88	0.67
0.88	0.65
0.8	0.63
0.78	0.61
0.84	0.59
0.73	0.57
0.7	0.55
0.68	0.54
0.62	0.52
0.72	0.51
0.7	0.49
0.97	0.48
0.97	0.57
0.88	0.49
0.85	0.47
0.81	0.46
0.72	0.45
0.71	0.44
0.69	0.47
0.67	0.91
0.57	0.6
0.71	0.51
0.69	0.5
0.67	0.49
0.65	0.47
0.63	0.46
0.62	0.45
0.6	0.44
0.58	0.43
0.56	0.42
0.54	0.41
0.52	0.4
0.5	0.39
0.5	0.38
0.49	0.37
0.49	0.37
0.48	0.36
0.48	0.35
0.47	0.35
0.47	0.34
0.46	0.46
0.46	0.37
0.45	0.34
0.45	0.36
0.42	0.34
0.5	0.69
0.58	0.97
0.56	1.08
0.51	0.75
0.47	0.62
0.46	0.59
0.43	0.57
0.41	0.56
0.41	0.54
0.39	0.53
0.43	0.51
0.33	0.5
0.46	0.49
0.52	0.47
0.38	0.46
0.46	0.45
0.64	0.44
0.54	0.43
0.56	0.42
0.51	0.41
0.58	0.4
0.52	0.54
0.42	0.49
0.42	0.42
0.38	0.41
0.37	0.4
0.35	0.39
0.35	0.38
0.34	0.37
0.45	0.37
0.34	0.36
0.33	0.35
0.35	0.34
0.3	0.34
0.39	0.36
0.46	0.47
0.43	0.37
0.43	0.34
0.77	0.34
0.89	0.33
0.36	0.32
0.35	0.32
0.38	0.31
0.39	0.31
0.49	0.3
0.39	0.3
0.37	0.29
0.34	0.29
0.33	0.28
0.32	0.28
0.33	0.27
0.35	0.27
0.43	0.26
0.77	0.26
0.46	0.26
0.47	0.25
0.48	0.25
0.52	0.24
0.52	0.24
0.51	0.24
0.65	0.23
0.47	0.23
0.47	0.23
0.36	0.22
0.34	0.22
0.33	0.22
0.33	0.22
0.33	0.21
0.33	0.21
0.34	0.21
0.41	0.2
0.3	0.2
0.29	0.23
0.28	0.22
0.41	0.33
0.51	0.34
0.47	0.26
0.44	0.23
0.41	0.23
0.44	0.26
0.68	0.56
0.81	0.5
0.88	0.65
0.84	0.47
0.75	0.4
0.73	0.36
0.67	0.35
0.66	0.38
0.71	0.43
0.71	0.38
0.62	0.35
0.64	0.35
0.85	0.39
1.01	0.52
1.03	0.46
0.99	0.44
0.94	0.52
1	0.44
1.23	0.47
2.74	0.62
3.77	1.3
4.42	1.42
4.9	1.7
4.52	1.57
3.81	1.5
3.05	1.34
2.45	1.22
2.31	1.21
2.39	1.26
2.46	1.44
2.32	1.38
2.2	1.34
2.17	1.25
2.2	1.28
2.54	1.77
2.94	2.34
3.67	2.87
5.17	3.98
8.58	5.26
15.16	7.19
13.96	6.26
9.4	5.8
9.85	8.07
10.24	7.89
8.18	8.43
6.8	6.27
5.81	5.65
6.13	6.71
8.67	9.41
15.54	11.39
23.42	13.54
24.32	16.64
22.78	16.49
16.97	12.7
12.53	12.21
14.02	11.57
16.9	11.13
15.03	12.18
12.43	12.01
10.48	11.3
10.99	11.88
14.56	14.68
17.13	18.3
20.91	20.23
21.29	21.04
19.22	23.09
19.53	25.03
19.9	24.37
19.7	22.06
19.17	19.92
20.24	18.23
12.75	15.47
9.41	13.54
8.22	11.49
10.36	10.84
11.1	10.95
12.68	10.9
10.71	10.93
9.6	9.48
8.07	7.41
6.75	6.19
5.92	5.56
7.05	6.43
7.33	6.07
6.46	6.35
5.85	5.45
11.03	8.18
9.57	6.96
7.04	5.52
6.83	5.57
7.32	5.81
7.13	5.34
6.23	4.66
12.25	10.59
9.52	11.4
7.22	9.29
6.2	7.59
6.76	7.25
12.13	8.88
19.54	8.64
14.66	7.14
7.52	5.69
5.92	5.37
5.64	4.9
5.48	4.36
5.36	4.15
4.77	3.87
4.95	3.73
6.08	5.58
5.71	4.53
6.66	4.4
9.14	7.77
8.35	7.65
6.25	5.55
5.05	4.57
4.48	3.87
4.45	3.38
6.36	3.06
6.07	2.8
6.22	2.56
6	2.39
5.35	2.18
5.06	2.02
4.75	1.89
5.85	1.78
6.67	2.13
5.77	1.79
6.53	2.07
5.84	2.91
4.72	2.16
4.37	1.87
4.3	1.79
4.01	1.93
3.64	1.67
3.28	1.52
3.22	1.42
3.26	1.33
3.36	1.25
3.46	1.18
3.45	1.12
3.48	1.06
3.27	1.01
2.85	0.96
2.62	0.92
2.56	0.88
2.38	0.85
2.22	0.81
2.12	0.98
1.96	0.83
2.15	1.52
2.44	1.97
2.84	3.28
2.71	2.47
2.61	1.96
2.55	1.77
2.42	1.66
2.45	2.07
2.23	1.94
1.95	1.65
1.76	1.51
1.68	1.41
1.63	1.33
1.63	1.25
1.94	2.03
2.27	1.55
1.95	1.47
1.87	1.9
2.21	2.07
2.57	2.81
2.44	2.29
2.16	2.09
1.95	2.09
1.75	1.96
1.53	1.73
1.97	1.68
3.39	2.4
2.45	1.86
1.89	1.63
1.87	2.63
6.28	8.32
7.57	7.79
7.33	10.03
4.23	8.1
3.18	7.74
2.89	8.19
2.7	6.65
2.36	5.42
2	4.42
1.7	3.76
1.43	3.27
1.26	2.88
1.11	2.57
0.98	2.31
0.88	2.1
0.77	1.92
0.76	1.77
0.72	1.64
0.7	1.52
0.56	1.42
0.46	1.33
0.58	1.25
0.49	1.18
0.41	1.12
0.45	1.06
0.52	1.01
0.51	0.97
0.52	0.93
0.49	0.88
0.49	0.84
0.5	0.81
0.42	0.77
0.52	0.74
0.57	0.72
0.54	0.69
0.61	0.66
0.65	0.64
0.74	0.62
2.17	0.6
0.72	0.58
0.51	0.56
0.43	0.55
0.28	0.53
0.13	0.51
0.18	0.5
0.16	0.49
0.01	0.47
0.55	0.46
0.48	0.45
0.41	0.44
0.36	0.43
0.28	0.42
0.17	0.41
0.16	0.4
0.27	0.39
0.19	0.38
0.2	0.37
0.22	0.36
0.2	0.35
0.19	0.35
0.15	0.34
0.16	0.33
0.15	0.33
0.09	0.32
0.07	0.31
0.08	0.31
0.11	0.3
0.1	0.3
0.06	0.29
0.05	0.29
0.04	0.28
0.03	0.28
0.02	0.27
0.07	0.27
0.2	0.26
0.09	0.26
0.08	0.25
0.07	0.25
0.06	0.25
0.09	0.24
0.23	0.24
0.21	0.23
0.2	0.23
0.14	0.23
0.12	0.22
0.1	0.22
0.16	0.22
0.21	0.21
0.28	0.21
0.32	0.21
0.24	0.21
0.19	0.2
0.26	0.2
0.25	0.2
0.29	0.19
0.25	0.19
0.12	0.19
0.05	0.19
0.27	0.19
0.4	0.18
0.33	0.18
0.16	0.18
0.3	0.18
0.17	0.17
0.17	0.17
0.35	0.17
0.41	0.17
0.73	0.17
0.72	0.16
0.58	0.16
0.57	0.16
0.6	0.34
0.56	0.21
0.46	0.18
0.43	0.18
0.42	0.17
0.39	0.17
0.39	0.17
0.48	0.17
0.43	0.18
0.48	0.17
0.45	0.16
0.37	0.16
0.27	0.16
0.2	0.16
0.26	0.16
0.32	0.16
0.25	0.15
0.18	0.15
0.14	0.15
0.15	0.15
0.17	0.15
0.21	0.15
0.3	0.17
0.31	0.21
0.29	0.18
0.27	0.17
0.21	0.16
0.18	0.15
0.09	0.15
0.1	0.15
0.12	0.15
0.15	0.15
0.13	0.15
0.08	0.14
0.06	0.14
0.05	0.14
0.02	0.14
0.02	0.14
0.02	0.14
0	0.14
0.04	0.14
0.03	0.13
0.02	0.13
0.03	0.13
0.02	0.13
0.02	0.13
0.01	0.13
0.01	0.13
0.01	0.13
0.02	0.15
0.02	0.13
0.03	0.13
0.04	0.16
0.03	0.15
0.05	0.13
0.04	0.13
0.02	0.13
0.02	0.12
0.03	0.12
0.01	0.13
0.02	0.12
0	0.12
0.03	0.12
0	0.13
0.03	0.18
0.04	0.14
0.04	0.13
0.07	0.13
0.2	0.26
0.28	0.17
0.28	0.17
0.36	0.16
0.3	0.14
0.21	0.14
0.23	0.16
0.21	0.14
0.22	0.14
0.26	0.14
0.18	0.13
0.15	0.13
0.12	0.13
0.12	0.13
0.14	0.13
0.13	0.13
0.1	0.13
0.09	0.13
0.08	0.13
0.1	0.14
0.25	0.6
0.44	1.08
0.7	1.55
1.11	2.06
1.63	2.16
2.03	1.93
1.99	1.84
1.99	2.46
2	2.84
1.84	2.76
1.72	2.72
1.53	2.38
1.35	2.15
1.29	2.06
1.39	1.95
1.28	1.83
1.02	1.65
0.79	1.53
0.7	1.42
0.65	1.35
1.5	3.26
2.09	2.63
1.77	2.1
1.46	2.06
1.64	1.97
1.35	1.8
1.35	1.84
1.99	2.57
2.1	2.64
2.06	2.12
1.6	1.87
1.36	1.76
1.44	2.01
2.53	2.82
4.23	3.85
6.32	7.05
6.63	8.78
5.81	7.57
6.43	7.35
7.12	7.79
8.04	9.59
8.57	8.14
7.65	6.5
7.51	7.78
11.87	10.3
12.47	7.86
8.68	6.83
7.56	9.1
11.46	12.82
15.84	14.55
19.2	16.84
20.7	16.58
15.53	13.35
14.14	10.35
11.55	8.85
11.09	7.68
10.4	7.84
9.91	7.54
9.8	6.69
7.7	8.41
6.12	6.6
5.13	5.36
4.44	5
4.63	5.17
8.31	4.51
8.92	5.02
6.6	4.04
5.56	3.68
6.51	4.03
7.26	4.02
7.56	4.79
7.1	4.04
6.51	3.79
6.88	3.72
6.87	3.65
7	3.04
5.67	2.69
5.42	2.43
5.7	2.22
5.66	2.07
5.38	1.91
4.37	1.77
3.51	1.65
2.97	1.81
3.15	2.52
3.38	1.98
2.97	1.75
3.71	2.94
3.42	2.22
2.83	1.9
2.76	1.74
2.96	1.62
3.08	1.52
4.05	1.68
3.83	1.62
3.7	1.44
3.2	1.33
3.03	1.72
2.98	1.43
2.6	1.28
2.25	1.21
2.2	1.25
2.13	1.13
3.52	3.42
3.24	2.42
2.6	1.89
2.24	1.72
2.09	1.6
2.29	1.66
2.28	1.48
1.92	1.37
1.77	2.3
1.66	1.72
1.52	1.6
1.48	1.45
1.48	1.35
1.45	1.27
1.52	1.22
2.95	1.53
3.03	1.4
4.08	7.04
15.98	11.59
7.33	13.33
3.61	8.62
5.52	6.64
4.59	5.73
4.12	5.8
3.85	5.43
3.79	4.78
3.38	3.91
3.14	4.59
2.86	3.66
3.61	4.82
4.89	6.13
4.95	5.21
4.24	5.04
3.48	4.43
2.97	4.09
2.65	3.66
2.26	3.37
2.04	3.05
1.98	2.92
2.01	2.55
1.94	2.27
1.93	2.06
2.11	2.31
1.95	2.01
1.87	1.79
1.75	1.65
1.62	1.54
1.54	1.56
1.48	1.4
1.6	1.54
1.91	3.14
2.21	2.7
3.2	3.04
4.23	3.22
3.7	2.68
2.89	2.91
2.54	2.4
2.72	2.87
2.69	2.55
4.83	3.24
8.36	6.01
5.98	5.7
3.93	4.18
2.98	3.5
2.57	3.09
2.68	3.71
2.31	3.05
2.13	2.74
1.97	2.41
1.8	2.18
1.6	2
1.48	1.86
1.38	1.71
1.32	1.59
1.26	1.51
1.28	1.64
1.36	1.58
1.16	1.39
1.06	1.29
0.98	1.21
0.9	1.15
0.87	1.08
0.89	1.03
0.81	0.98
0.75	0.93
0.61	0.89
0.4	0.85
0.51	0.82
0.67	0.78
0.64	0.75
0.62	0.73
0.67	0.7
1.39	1.69
1.28	1.15
1.04	0.94
0.89	0.89
0.78	0.85
0.71	0.82
0.67	0.79
0.64	0.85
0.78	0.79
1.59	2.82
1.49	4.06
1.21	3.31
0.98	2.5
0.85	2.7
0.75	2.27
0.65	2.03
0.48	1.86
0.52	1.72
0.53	1.59
0.4	1.48
0.44	1.39
0.38	1.3
0.44	1.23
0.43	1.19
0.42	1.11
0.4	1.05
0.38	1
0.42	0.95
0.53	0.91
0.43	0.87
0.34	0.87
0.34	0.91
0.33	0.82
0.32	0.79
0.31	0.84
0.29	0.76
0.45	0.72
0.49	0.69
0.41	0.71
0.43	0.66
0.51	0.63
0.64	0.61
0.62	0.6
0.62	0.7
0.81	1.2
0.72	0.82
0.68	0.71
0.59	0.68
0.73	0.66
0.94	0.64
0.82	0.62
1.28	0.87
2.35	2.64
1.85	1.5
1.47	1.18
1.24	1.12
1.06	1.06
0.97	1.01
0.84	0.96
0.79	0.92
0.76	0.88
0.7	0.84
0.64	0.81
0.79	0.78
0.86	0.75
0.89	0.72
0.95	0.69
1.06	0.67
1.02	0.65
1.29	0.62
1.47	0.6
0.85	0.58
1.17	0.57
0.46	0.55
0.4	0.53
0.38	0.52
0.37	0.5
0.36	0.49
0.36	0.48
0.37	0.46
0.38	0.45
0.38	0.44
0.39	0.43
0.4	0.42
0.4	0.41
0.41	0.4
0.41	0.39
0.42	0.38
0.43	0.37
0.35	0.37
0.34	0.36
0.35	0.35
0.39	0.34
0.4	0.34
0.35	0.33
0.3	0.32
0.3	0.32
0.31	0.31
0.34	0.31
0.45	1.36
0.54	0.75
0.45	0.54
0.41	0.51
0.39	0.5
0.37	0.48
0.37	0.47
0.39	0.46
0.4	0.45
0.4	0.44
0.37	0.43
0.35	0.42
0.34	0.42
0.32	0.41
0.34	0.39
0.33	0.39
0.32	0.38
0.31	0.37
0.29	0.36
0.31	0.36
0.31	0.35
0.39	0.34
0.46	0.34
0.46	0.33
3.32	0.32
2.38	0.32
0.43	0.31
0.36	0.31
0.36	0.3
0.35	0.29
0.34	0.29
0.33	0.28
0.32	0.28
0.28	0.28
0.27	0.27
0.28	0.27
0.26	0.26
0.25	0.26
0.24	0.25
0.23	0.25
0.22	0.25
0.23	0.27
0.33	0.35
0.4	0.38
0.36	0.31
0.34	0.29
0.31	0.27
0.28	0.26
0.27	0.26
0.25	0.26
0.25	0.25
0.25	0.25
0.24	0.25
0.5	0.24
0.23	0.24
0.24	0.25
0.26	0.24
0.27	0.23
0.27	0.23
0.27	0.24
0.25	0.23
0.28	0.27
0.28	0.23
0.28	0.22
0.27	0.22
0.28	0.22
0.28	0.21
0.28	0.21
0.28	0.21
0.3	0.21
0.41	0.5
0.63	0.87
0.76	0.85
1.03	0.82
1.61	1.03
2.51	1.43
2.72	1.51
2.93	1.63
2.85	1.73
2.76	1.78
2.45	1.67
2.96	1.54
4.05	4.03
4.36	3.72
4.5	3.66
4.46	3.61
4	3.4
3.67	3.05
4.31	3.47
4.74	3.81
4.7	3.55
6.21	3.56
22.17	6.55
34.84	9.06
27.45	10.4
19.73	12.27
16.64	12.98
11.31	11.01
6.75	7.76
4.81	6.12
3.99	5.25
3.44	4.53
3.7	4.55
7.54	8.53
10.4	8.21
7.43	7.56
4.87	5.65
3.78	4.58
3.18	3.89
2.71	3.37
2.77	3.02
2.72	2.82
2.55	2.77
2.71	3.34
3.46	4.6
4.12	3.58
4.12	3.6
4.35	4.85
4.98	6.4
6.45	7.28
8.4	8.95
9.5	9.82
8.97	9.77
8.94	9.16
8.77	8.64
9.28	9.15
8.12	8.49
9.93	9.86
13.03	11.03
11.05	10.35
9.72	9.94
19.44	11.48
12.1	9.31
7.99	8.42
6.03	7.22
5.11	6.57
4.55	6.43
4.89	6.52
6.15	7.39
6.23	6.81
6.95	5.75
7.77	5.45
8.31	5.14
8.63	6.27
8.38	5.98
9.71	6.19
10.68	6.14
9.3	5.63
8.74	5.85
10.7	6.13
12.18	10.13
8.48	8.01
7.56	7.28
7.09	6.98
6.64	6.17
5.51	5.03
5.06	4.77
5.99	4.32
7.29	4.03
7.21	3.82
6.24	3.41
5.22	3.54
4.67	3.13
4.04	2.81
3.89	2.54
5.99	5.52
7.58	5.02
5.55	3.99
4.7	3.55
4.93	3.57
6.01	3.36
8.07	3.96
6.56	3.88
4.8	3.19
3.87	2.97
3.55	2.6
3.45	2.36
3.47	2.19
4.24	2.03
4.74	1.89
4.73	1.8
4.71	1.79
4.91	1.7
5.6	1.63
5.85	1.66
5.97	2.15
5.28	1.69
4.53	1.5
4.18	1.41
4.04	1.32
3.9	1.24
3.3	1.17
2.62	1.11
2.25	1.05
2.13	1
2.01	1.41
1.84	1.12
1.88	1.32
2.62	1.94
3.2	2.75
3.51	3.75
2.87	3.11
2.28	2.71
1.86	2.54
1.67	2.39
1.57	2.09
1.55	1.91
1.68	2.11
1.67	1.81
1.74	1.7
1.83	1.85
1.75	1.63
1.68	1.47
1.7	1.38
1.96	1.3
2.14	2.11
2.51	1.68
3.04	2.07
2.24	1.73
1.8	1.52
1.54	1.41
1.47	1.61
2.27	2.92
3.46	3.31
3.6	3.94
3.07	2.95
2.8	2.97
3.03	2.76
2.79	2.48
2.32	2.19
4.94	5.43
6.43	7.76
4.81	5.95
9	11.39
8.21	10.86
4.89	7.61
6.32	6.87
6.98	9.57
4.68	6.97
3.61	5.35
2.9	4.63
2.45	4.07
2.19	3.64
1.95	3.12
2.08	3.43
1.85	3.11
1.68	2.64
1.6	2.4
1.47	2.18
1.37	2.12
1.24	1.89
1.17	1.73
1.01	1.6
0.96	1.49
0.91	1.4
0.86	1.31
0.84	1.23
0.81	1.16
0.75	1.1
0.71	1.04
0.69	0.99
0.67	0.95
0.54	0.9
0.63	0.86
0.56	0.83
0.56	0.79
0.51	0.76
0.47	0.73
0.44	0.7
0.43	0.68
0.5	0.66
0.46	0.65
0.42	0.62
0.4	0.6
0.5	0.58
0.48	0.63
0.46	0.57
0.42	0.54
0.48	0.53
0.5	0.51
0.45	0.5
0.48	0.49
0.89	1.59
0.76	0.91
1.02	0.73
1.99	0.7
1.68	0.68
1.52	0.65
1.41	0.63
1.31	0.61
1.23	0.59
1.17	0.57
1.05	0.56
0.97	0.54
0.97	0.53
1.26	0.51
1.19	0.5
1.06	0.48
0.97	0.47
0.87	0.46
0.83	0.45
0.77	0.47
0.71	0.44
0.67	0.42
0.67	0.41
1	0.73
1.11	0.54
1.18	0.53
1.09	0.53
1.12	0.48
1.25	0.73
1.13	0.78
1.04	0.58
1.06	0.66
1.1	0.92
1.29	1.05
1.1	0.76
0.98	0.69
0.89	0.66
0.9	0.64
0.86	0.62
0.76	0.6
0.84	0.58
0.88	0.56
0.94	0.55
0.89	0.53
0.89	0.52
0.95	0.5
0.74	0.49
0.69	0.48
0.75	0.47
0.83	0.45
0.78	0.44
0.71	0.43
0.72	0.42
0.87	0.41
0.87	0.4
0.79	0.39
0.87	0.4
0.9	0.38
0.87	0.37
0.85	0.36
0.87	0.38
0.82	0.36
0.84	0.36
0.9	0.34
0.94	0.34
0.85	0.33
0.92	0.34
0.84	0.42
0.92	0.35
1	0.33
0.75	0.32
0.65	0.31
0.74	0.31
0.83	0.3
0.8	0.3
0.73	0.29
0.66	0.29
0.61	0.29
0.57	0.28
0.57	0.28
0.57	0.27
0.6	0.27
0.78	0.26
0.75	0.27
0.7	0.28
0.65	0.28
0.6	0.26
0.57	0.25
0.57	0.25
0.47	0.25
0.46	0.24
0.45	0.24
0.52	0.23
0.52	0.23
0.52	0.23
0.58	0.23
0.79	0.22
0.78	0.22
0.54	0.22
0.41	0.21
0.4	0.21
0.45	0.21
0.75	0.2
0.96	0.2
0.77	0.2
0.87	0.2
0.69	0.19
0.73	0.19
0.42	0.19
0.42	0.19
0.42	0.19
0.42	0.18
0.42	0.18
0.37	0.18
0.34	0.18
0.32	0.17
0.3	0.17
0.29	0.17
0.28	0.17
0.27	0.17
0.3	0.17
0.31	0.16
0.31	0.16
0.26	0.16
0.26	0.16
0.26	0.16
0.26	0.15
0.25	0.15
0.25	0.15
0.25	0.15
0.24	0.15
0.24	0.15
0.24	0.19
0.25	0.16
0.24	0.15
0.24	0.15
0.24	0.15
0.26	0.14
0.26	0.14
0.3	0.14
0.33	0.14
0.26	0.14
0.33	0.32
0.47	0.48
0.69	0.31
0.55	0.21
0.48	0.2
0.48	0.24
0.45	0.21
0.42	0.2
0.48	0.2
0.67	0.38
0.71	0.27
0.61	0.22
0.54	0.22
0.52	0.21
0.61	0.23
0.67	0.35
0.66	0.3
0.68	0.26
0.65	0.24
0.62	0.23
0.65	0.23
0.68	0.22
0.73	0.22
0.85	0.23
1.05	0.31
1.18	0.34
1.24	0.39
1.33	0.52
1.56	0.6
2.27	0.83
3.56	1.28
3.64	2.04
2.91	1.26
2.43	1.04
2	1
1.75	0.93
1.63	0.9
1.67	0.93
1.69	0.87
1.73	0.86
1.66	0.82
1.63	0.79
1.75	0.84
1.59	0.8
1.42	0.75
1.4	0.72
1.4	0.7
1.45	0.69
2.66	0.95
3.63	1.66
4.67	2.23
5.24	3.4
5.72	3.66
6.48	4.38
8.32	4.34
6.3	3.84
5.49	4.57
6.28	7.06
5.97	5.92
5.37	4.77
5.11	4.7
5.32	5.12
6.35	5.61
7.77	8.04
7.07	5.92
5.36	4.71
4.65	4.2
9.26	5.86
14.45	7.54
9.48	6.62
8.44	6.35
13.03	8.88
15.32	8.71
18.5	8.85
21.09	11.58
24.35	13.25
19.42	12.81
15.41	13.21
25.45	16.44
32.18	19.54
